insee_code,categorie_terrain,commune_name,median_price_m2,q1_price_m2,q3_price_m2,nb_transactions,perc_bare_land,dispersion_index
63393,Terrains Standards,SAINT-REMY-SUR-DUROLLE,372.97297297297297,168.67469879518072,870.9677419354839,33,0.5151515151515151,1.8829596084196536
63394,Terrains Standards,SAINT-ROMAIN,7.516054268443536,0.5666081962238456,14.552052611195519,10,0.9,1.8607428732506814
63395,Terrains Standards,SAINT-SANDOUX,454.54545454545456,299.8279629616096,823.6766644693474,11,0.45454545454545453,1.152467143317023
63396,Terrains Standards,SAINT-SATURNIN,344.81382978723406,223.16810344827587,452.1276595744681,6,0.3333333333333333,0.6640092024947803
63397,Terrains Standards,SAINT-SAUVES-D AUVERGNE,377.1530944625407,247.55527063552566,631.5,6,0.3333333333333333,1.0180076340394661
63398,Terrains Standards,SAINT-SAUVEUR-LA-SAGNE,38.888888888888886,1.6651913373414764,195.1219512195122,7,0.8571428571428571,4.974602396970105
63399,Grands Domaines,SAINT-SULPICE,21.556701824620834,11.28577186618299,29.187949546544356,9,1.0,0.830469235322192
63399,Terrains Standards,SAINT-SULPICE,191.51846785225717,118.44624447717231,305.78837087480355,23,0.8260869565217391,0.9781935314047745
63400,Terrains Standards,SAINT-SYLVESTRE-PRAGOULIN,101.35135135135135,28.88170055452865,282.0,9,0.5555555555555556,2.497433887861984
63402,Terrains Standards,SAINT-VICTOR-MONTVIANEIX,15.686274509803921,2.035236938031592,435.7352941176471,13,0.8461538461538461,27.648378645200488
63404,Terrains Standards,SAINT-YVOINE,663.1468531468531,406.36042402826854,837.2,5,0.4,0.6496895430133671
63405,Terrains Standards,SALLEDES,132.1279554937413,11.758474576271187,322.44897959183675,9,0.7777777777777778,2.351436559012544
63409,Terrains Standards,SAURIER,800.28125,431.0357142857143,3155.042735042735,14,0.5714285714285714,3.4038121232466967
63411,Terrains Standards,SAUVAGNAT-SAINTE-MARTHE,278.35051546391753,160.49382716049382,278.35051546391753,5,0.8,0.4234110653863741
63412,Terrains Standards,SAUVESSANGES,5.129689983031217,0.8753602870202611,17.56698862751207,34,0.9411764705882353,3.2539253630739795
63413,Terrains Standards,LA SAUVETAT,379.0519344719414,231.78807947019868,526.3157894736842,6,0.6666666666666666,0.7770114942528734
63414,Terrains Standards,SAUVIAT,56.33802816901409,52.27272727272727,64.15929203539822,5,0.6,0.21098652453740935
63415,Terrains Standards,SAUXILLANGES,225.42040918163673,143.14928425357874,554.2095552534473,12,0.3333333333333333,1.823527303903743
63417,Terrains Standards,SAYAT,513.3463541666666,370.28031200948203,659.9896584440228,7,0.2857142857142857,0.5643545416911282
63418,Terrains Standards,SERMENTIZON,12.577160493827162,0.430573335771763,84.15582390161305,10,0.8,6.656927897750324
63419,Grands Domaines,SERVANT,87.21690344743844,51.352047267627654,114.89256313374241,28,1.0,0.7285344165469904
